victime;12;40
objet;34;13
mineur;31;18
mec;19;33
logique;29;21
etre;15;37
revenir;24;26
rentrer;6;44
journaliste;38;11
fédéral;39;8
forcément;26;23
début;19;32
dur;12;39
éducation;24;25
voler;17;31
mort;15;34
mentionner;46;3
main;10;37
européen;15;33
emji_drapeau_suisse;20;24
danger;11;38
courir;10;38
conseil;25;25
actuel;21;28
vieux;15;34
erreur;40;8
conséquence;19;30
conscience;12;34
commenter;37;12
art;34;7
tuer;8;39
suite;8;39
profil;38;10
porter;12;34
physique;38;10
groupe;30;11
cest;7;36
capable;11;36
cacher;24;21
adulte;18;29
voisin;6;41
règle;23;24
plaque;4;40
plaire;25;21
nom;29;18
gauchiste;30;17
film;25;20
engager;6;38
discuter;32;15
bouger;5;41
proche;13;31
mentalité;4;42
manifester;8;35
limite;9;35
jeu;8;38
emji_visage_de_clown;11;22
compliqué;8;37
chance;3;42
campagne;35;9
visiblement;19;26
ridicule;26;17
relire;40;5
présenter;34;10
origine;36;8
détruire;6;38
drogue;7;36
différence;36;8
content;7;37
considérer;23;22
socialiste;27;14
principe;28;16
oser;16;27
honte;10;31
effort;15;29
certainement;27;17
bloquer;15;28
assumer;20;23
acte;30;13
pousser;19;23
perso;7;36
minimum;26;16
joli;17;24
ensemble;21;21
emji_visage_souriant_avec_yeux_rieurs;9;31
couper;4;38
casser;7;35
avancer;13;28
voix;23;18
subir;14;27
nationalité;26;13
mdr;6;35
génération;6;36
feu;2;38
affaire;22;18
accueillir;0;37
rôle;29;11
régime;33;3
réagir;22;18
refuser;18;23
mode;13;28
informer;29;11
courage;6;34
connerie;3;38
cher;13;27
analyse;36;5
action;14;25
toucher;15;25
top;1;37
réflexion;25;15
retourner;11;29
raconter;29;11
publication;33;7
président;22;16
profiter;12;28
problématique;25;13
participer;19;20
paraître;29;11
intelligent;7;32
inquiéter;8;32
individu;24;16
expérience;22;18
bonjour;31;9
arme;14;23
répéter;31;7
publier;33;5
présent;11;27
planète;8;31
nombreux;27;11
neutre;32;5
frontalier;16;20
emji_pouce_vers_le_haut;11;3
doigt;9;30
cerveau;12;26
vision;9;29
viser;18;19
total;13;24
terrain;7;31
reconnaître;22;16
nombre;15;21
membre;15;19
justifier;30;7
idéologie;32;6
gérer;7;31
général;28;10
couleur;11;25
conseiller;20;17
bcp;7;29
avenir;9;28
vivant;5;29
tour;12;23
santé;17;18
protection;7;26
excuser;25;12
étonner;5;31
violent;24;12
user;23;13
proposer;18;17
probablement;12;22
nécessaire;14;22
liste;19;16
habitude;19;16
courant;12;23
connaissance;33;3
changement;19;15
artiste;19;13
américain;16;20
acheter;3;32
équipe;2;30
tourner;3;32
tenter;19;16
souffrance;10;25
science;29;5
réveiller;3;32
revoir;14;21
reportage;24;11
raisonnement;25;9
monter;21;13
minorité;31;2
lausanne;5;30
job;4;30
internet;20;15
développer;12;22
débattre;18;17
conflit;17;16
comportement;24;11
citer;27;8
élection;23;9
volonté;17;15
sorte;17;17
retour;11;23
personnellement;12;22
peau;11;19
page;30;2
mois;5;28
lancer;11;23
historique;24;10
final;5;29
empathie;12;22
direct;20;11
confondre;33;1
appliquer;25;9
apparemment;13;21
amener;22;11
économique;25;5
soin;6;25
réjouir;5;28
réellement;15;16
remarquer;20;13
recherche;22;11
recevoir;17;16
pensée;11;22
palestine;13;20
noir;21;12
nature;2;31
intelligence;26;7
incroyable;2;31
habiter;1;32
gagner;8;25
futur;8;25
fumer;2;29
foot;3;28
désolé;21;12
contrairement;12;21
bêtise;8;22
bientôt;5;28
événement;15;17
vérifier;26;6
ue;12;15
sauter;2;29
relation;16;15
prison;4;27
positif;26;6
mondial;7;25
enquête;22;7
emji_visage_souriant_avec_une_larme;7;21
dénoncer;26;6
découvrir;13;19
discussion;25;7
confirmer;23;9
condamner;24;8
brésil;12;17
avance;6;25
pur;18;13
poste;13;18
pertinent;28;3
mentir;26;4
maison;5;26
lol;19;12
gars;13;17
fonction;22;9
constater;20;11
concret;26;5
boulot;4;27
sérieusement;7;23
ressembler;6;23
reprocher;6;23
précis;26;3
instagram;26;4
individuel;18;12
imposer;19;9
fille;8;22
bourgeois;9;21
bosser;5;23
baser;24;6
association;15;15
améliorer;9;20
théorie;15;14
réussir;2;26
réaction;17;11
qualité;7;22
pied;4;24
littéralement;28;1
intervenir;7;21
ignorer;15;14
honnêtement;11;18
explication;25;3
espèce;12;15
epstein;20;5
emji_mains_levées;16;13
définition;24;4
décrire;25;3
degré;4;21
culturel;16;13
confiance;16;12
concept;13;16
biais;26;0
attaquer;15;12
évoluer;8;20
vol;18;10
prétendre;19;9
parole;9;17
méthode;17;10
musée;12;15
milieu;9;18
lutte;23;5
intégrer;19;7
intervention;11;17
fier;16;10
fatiguer;5;23
etait;5;22
emji_visage_souriant_avec_yeux_plissés;9;15
démontrer;26;2
dossier;19;8
course;2;25
choquer;24;3
canton;10;15
actuellement;5;23
étudier;15;11
élu;22;3
voie;12;14
utile;5;22
train;7;20
supprimer;19;6
souvenir;9;18
solidarité;5;21
retirer;10;16
papier;14;12
p;12;15
outil;15;11
ordre;14;13
obliger;3;24
nuit;3;24
mélanger;16;11
ignorance;21;5
horreur;7;19
frontière;7;20
fameux;23;3
extrêmement;17;10
emji_mains_en_prière;3;21
dictature;10;15
crier;9;18
compter;10;17
complexe;19;8
appartenir;4;23
accompagner;5;22
vendre;7;18
texte;25;1
stp;9;16
souffrir;3;23
national;15;10
inverse;20;6
inventer;9;17
fête;1;23
fric;4;21
formation;10;15
excellent;5;20
essentiel;18;8
endroit;5;21
emji_coeur_rouge;4;20
démocratique;21;5
donnée;23;2
directement;16;10
correctement;16;10
correct;17;8
commun;16;9
climatique;22;3
centre;12;14
capitalisme;19;7
camp;15;10
battre;7;19
autrement;5;21
arranger;15;11
affirmer;15;10
acteur;19;6
abuser;4;22
émotion;15;10
us;11;13
ultra;18;7
sympa;7;17
seconde;10;14
région;9;14
ramener;12;12
quotidien;6;19
ps;10;14
produire;13;12
privé;12;9
politicien;15;10
nourrir;14;11
mur;0;23
morale;19;6
militaire;8;17
ligne;17;8
lier;23;2
insulter;14;9
impliquer;14;10
hypocrisie;10;15
honteux;8;17
goût;2;23
gentil;8;15
facilement;18;7
ex;16;9
désoler;5;20
dieu;2;23
comparer;16;9
climat;20;4
chemin;3;22
capacité;20;5
élément;21;3
tres;1;20
travers;12;12
talent;5;17
scène;18;5
qqch;3;21
prêt;7;17
pro;16;7
prix;9;14
mémoire;12;12
mourir;2;21
lumière;8;16
jugement;10;14
jeter;0;23
inviter;17;7
inutile;8;16
inspirer;6;16
idéologique;22;2
gosse;3;20
finalement;10;14
engagement;11;13
emji_yeux;11;12
dimanche;2;22
contrôle;13;11
conclusion;22;2
complet;20;4
avantage;16;7
atteindre;8;15
éduquer;3;20
échange;4;19
tromper;5;14
tirer;19;4
tendance;13;9
sincèrement;4;19
scandale;4;19
reprendre;15;8
refaire;2;21
race;17;5
raccourci;16;6
pub;15;8
pratique;11;11
placer;15;8
personnage;16;5
ongle;1;19
offrir;9;14
obtenir;18;5
objectif;19;3
mener;11;12
lâcher;13;10
local;13;10
leçon;2;20
insta;18;5
hyper;7;15
gêner;7;15
fonder;19;3
emji_visage_roulant_des_yeux;7;16
emji_tête_à_l_envers;7;15
domaine;10;11
disparaître;7;14
corruption;20;2
compréhension;22;1
chien;2;20
adorer;5;18
xénophobe;16;5
transparence;15;7
surprendre;12;10
soigner;0;22
site;18;3
résoudre;4;18
rare;8;14
poids;18;4
plan;5;16
phénomène;20;2
numéro;9;11
nuance;16;6
notion;21;1
notamment;15;7
naître;3;17
minute;7;15
militant;19;3
match;1;21
marre;7;15
manif;2;20
maman;2;19
lit;12;10
lecture;18;4
intérieur;3;18
impossible;7;15
foi;16;6
flic;3;19
factuel;20;1
espace;5;16
déni;17;5
date;2;20
copain;9;12
consommation;6;16
collectif;16;6
citation;18;0
charger;9;12
censurer;20;0
censure;21;1
bord;5;17
attaque;18;4
accès;9;12
zéro;19;2
soutien;9;12
sein;2;19
sacré;9;11
répression;11;9
remercier;6;14
position;18;3
populaire;17;4
officiel;16;5
mouvement;17;4
millier;6;14
marrant;12;9
horrible;2;19
honneur;5;15
génocide;12;9
fragile;5;15
financer;17;4
fiction;17;4
emji_visage_qui_regarde_entre_ses_doigts;2;17
emji_visage_avec_des_symboles_dans_la_bouche;2;8
effacer;15;6
décennie;10;10
criminel;4;16
contredire;20;1
contexte;19;2
contenu;16;5
contenir;19;2
confort;5;16
communiste;17;4
bête;8;13
appel;7;14
allemand;9;10
agression;9;12
élire;15;5
économie;14;5
ukrainien;3;16
tolérance;9;10
style;4;15
soirée;4;16
sentiment;14;5
réfléchi;11;9
retenir;6;14
ressentir;2;17
quitter;8;12
préparer;8;12
profond;10;10
perte;3;16
parfaitement;18;2
palestinien;10;10
oeuvre;3;17
neutralité;13;5
musique;9;9
moitié;4;15
marque;7;12
légal;17;3
là_bas;4;15
influence;14;6
incapable;6;14
identifier;12;8
etat;14;6
emji_visage_épuisé;6;9
détail;6;13
défense;12;7
drôle;10;9
deja;6;14
dealer;1;18
croiser;0;20
contribuer;19;1
construire;9;11
constructif;3;17
chef;7;13
chaîne;13;6
chaud;9;11
capitaliste;12;8
bébé;6;14
avouer;9;11
visage;12;7
vide;3;16
tort;14;4
taper;5;13
taff;1;17
supérieur;13;6
signe;13;6
sensé;15;4
sain;11;8
robot;4;14
rigoler;4;13
remplir;7;12
rassurer;11;8
pénal;13;4
profondément;12;7
poubelle;0;16
pote;11;6
poster;16;3
politiquement;16;3
pointer;4;14
montagne;5;14
maîtriser;14;5
marché;2;14
manifestant;5;13
malade;3;15
juriste;15;1
international;13;4
intention;17;2
humour;12;6
habitant;5;14
généralement;12;7
gaza;6;13
filmer;9;9
exposer;13;6
exact;15;4
environnement;8;11
entièrement;11;8
enlever;9;9
emji_visage_soulagé;4;15
emji_visage_envoyant_un_bisou;11;8
débile;6;12
deuxième;7;12
cul;3;16
cracher;7;12
conscient;11;8
conduire;9;8
communauté;10;7
classe;12;7
civil;4;14
cancer;9;8
brésilien;8;10
bras;4;14
augmenter;9;9
assurer;6;13
aspect;14;4
évident;6;12
visible;7;11
unir;9;9
union;6;11
typique;17;1
traitement;11;7
terrible;3;15
tendre;9;9
série;11;7
signer;12;3
rire;12;5
restaurant;0;18
respectueux;1;17
ramasser;0;18
période;3;15
psychologique;10;8
précédent;13;5
programme;12;5
professionnel;7;11
presse;16;2
pk;1;16
négatif;16;2
nettoyer;4;13
naïf;5;13
mécanisme;13;5
musulman;4;12
moquer;6;12
matin;2;16
libéral;12;4
lettre;13;3
lamentable;4;14
institution;7;11
installer;10;6
hypocrite;9;8
honnête;5;13
grandir;3;15
gamin;2;16
fuir;8;9
froid;5;13
financier;15;3
ficher;15;3
fenêtre;5;13
faim;2;15
excuse;3;15
exception;14;4
entreprise;11;6
emji_femme_avec_la_paume_sur_le_visage;2;10
creuser;6;12
courageux;1;17
contrôler;7;11
consulter;17;1
consommer;5;13
conservateur;16;2
concours;2;16
combat;4;14
code;14;2
cinéma;9;7
brûler;2;15
bruit;2;14
blague;2;16
ba;0;18
arabe;10;6
anglais;11;6
éthique;13;4
établir;14;3
énormément;5;12
énorme;4;13
émotionnel;14;3
voyage;1;16
tt;1;16
tradition;4;11
technique;9;8
surveiller;15;1
subjectif;9;8
réaliser;6;11
romance;12;1
remise;12;5
r;2;12
qqn;1;15
projet;11;6
privilégié;11;5
possibilité;3;14
pitié;1;15
parfaire;4;13
opposer;9;8
occidental;4;13
négociation;3;13
nier;14;3
louvre;15;2
journal;12;5
jalousie;8;9
isolé;12;5
intellectuel;12;5
instant;9;8
identité;12;5
générer;17;0
fortune;4;11
entrer;2;15
encourager;6;11
emji_visage_souriant_avec_coeurs;2;11
emji_visage_sans_expression;8;3
emji_visage_bâillant;2;6
emji_visage_avec_un_léger_sourire;2;13
emji_personne_avec_la_paume_sur_le_visage;14;1
démocrate;12;3
dégât;8;9
drame;2;15
don;7;10
description;17;0
critère;12;5
criminalité;10;6
couvrir;7;10
convaincre;3;14
constat;17;0
condition;7;10
cognitif;17;0
catastrophe;2;15
caméra;9;6
bot;15;2
ancien;6;9
afrique;2;15
adapter;6;10
écran;8;8
échapper;0;15
âme;6;9
ya;2;14
véritable;2;14
virer;7;9
vert;7;8
usage;7;7
urgence;5;10
ukraine;4;10
terminer;1;15
stop;3;13
stats;12;2
soir;0;16
siècle;7;9
serafe;15;1
semblant;8;8
renforcer;6;9
ravir;9;7
psy;2;14
prévention;10;5
pression;2;14
observer;9;7
nouvel;3;13
note;14;1
norme;9;6
nan;5;9
méchant;7;8
moral;4;12
minimiser;9;7
mental;13;3
limiter;13;3
journalisme;14;2
hiver;2;14
fasciste;15;0
fan;12;4
espoir;5;11
enjeu;9;7
enfance;3;13
démarche;8;8
discrimination;14;1
diffuser;15;1
convenir;7;9
compétition;3;13
collègue;4;12
chute;3;13
chine;3;13
centaine;2;14
cambriolage;14;2
cadre;14;2
bizarre;9;7
balancer;7;8
argumenter;12;4
application;14;2
amour;1;15
accuser;4;12
abe;2;14
1er;7;9
égoïste;2;13
église;3;12
télé;9;6
troll;14;1
transmettre;12;3
the;13;1
stade;4;11
signifier;15;0
sensible;5;10
rêve;1;14
réchauffement;13;2
route;2;12
refléter;7;8
rabaisser;4;8
qqun;3;10
purement;14;1
punir;4;11
proposition;12;3
produit;5;8
procédure;15;0
portugal;2;12
poil;4;11
pcq;8;7
parlement;10;5
panier;0;15
nation;2;12
multiple;10;5
mensonge;13;1
marketing;14;1
manipulation;11;3
maladie;8;7
lutter;13;2
lune;3;9
juge;12;3
joyeux;1;11
israël;7;7
ironie;3;12
interpréter;14;0
injustice;8;7
ignorant;14;1
heureux;4;10
hamas;2;13
foyer;4;10
fondamental;13;2
fascisme;12;3
espagne;5;10
employé;11;4
emji_ok;4;11
eau;2;12
détresse;3;11
dépasser;7;8
décidément;2;13
diriger;4;11
corriger;10;5
cool;1;14
conviction;9;6
constitution;12;2
conclure;10;5
compétence;13;2
communication;12;3
colère;3;12
coin;2;13
chambre;6;9
billet;1;13
biaisé;14;1
berner;3;12
bel;11;4
beauté;0;15
bandit;0;14
apprécier;7;8
affect;15;0
adopter;3;11
adn;10;4
absurde;7;8
évolution;1;11
étrange;9;5
étonnant;6;8
épisode;1;11
égal;5;8
écologique;9;5
échelle;9;5
viol;10;3
utilisation;11;2
tjrs;3;10
tjr;0;14
théâtre;8;6
taire;13;1
surprenant;12;2
strictement;13;1
spécial;4;10
soulever;14;0
sondage;5;7
signature;4;10
section;9;4
sang;6;8
roi;2;12
riponne;2;12
rigueur;12;2
revanche;14;0
religion;11;3
rejoindre;10;4
quasiment;6;8
préciser;7;7
principal;12;2
polémique;11;3
pencher;5;9
patrimoine;11;3
pathétique;2;12
passage;6;8
parcours;6;8
organiser;3;11
occasion;6;8
objectivité;12;2
nu;4;9
navrer;5;9
naturel;3;11
milei;11;0
migrant;3;11
menace;9;5
masse;11;2
lula;7;7
largement;13;1
jai;0;11
inscrire;6;8
inquiétant;13;1
inconnu;9;5
illustre;14;0
hésiter;3;11
hasard;6;8
hab;8;6
féminin;2;11
frapper;4;9
fournir;9;5
forcer;7;6
finance;1;13
extrémiste;13;0
entraîner;4;8
ennuyer;8;6
enfer;1;13
encadrer;12;2
employer;10;3
emji_visage_qui_fait_un_câlin;3;8
emji_visage_avec_un_sourire_malin;5;9
emji_mains_qui_forment_un_coeur_peau_claire;1;11
ego;4;10
déterminer;10;4
crever;0;14
couple;2;11
condamnation;14;0
concrètement;10;4
communisme;11;1
club;6;6
chf;13;1
chatgpt;4;9
chat;1;10
bouche;3;11
blesser;1;13
bienne;0;12
attente;4;10
asf;0;13
argentin;12;2
annoncer;2;12
agent;12;2
accorder;11;2
abandonner;1;12
youtube;12;0
woke;11;2
vêtement;1;11
version;5;7
trouble;8;5
trafic;11;2
territoire;1;12
tentative;6;7
suffisamment;11;2
sortie;8;5
similaire;8;5
rond;1;12
représentatif;12;1
renvoyer;8;5
rapporter;11;2
quartier;6;7
publiquement;11;0
précieux;3;10
promesse;7;4
pompier;0;13
polluer;6;7
orienter;11;1
opération;6;7
onu;6;7
obligatoire;6;6
noël;2;10
mélange;6;7
manipuler;9;4
mandat;4;9
malhonnête;10;3
machine;6;7
lobby;11;0
langage;11;2
juridique;13;0
journalistique;13;0
jeunesse;0;12
italie;5;7
interpeller;8;5
impôt;10;3
immigré;8;5
illégal;5;8
i;5;7
hâte;4;9
humaniste;2;10
hollywood;10;2
guillemet;10;1
grève;3;10
football;0;13
folie;2;11
fifa;9;4
favoriser;9;4
extreme;12;1
expert;12;1
emji_visage_qui_fait_un_salut_militaire;5;8
emji_visage_boudeur;1;8
efficace;2;10
détourner;12;1
défaut;11;2
déclarer;11;2
doux;2;11
dirigeant;5;8
dignité;3;10
dark;9;0
culpabilité;10;2
crime;8;4
court;2;11
contradiction;12;1
consommateur;3;9
commettre;7;6
coller;4;9
cercle;5;7
censé;4;9
calmer;5;8
autorité;11;2
apres;1;11
alimenter;10;3
actualité;9;3
énergie;7;4
éclairer;11;1
wokisme;10;1
votation;10;2
voleur;7;5
vague;7;5
tv;5;5
tranquille;1;11
tordre;3;9
tjs;2;10
taxer;7;2
sélectif;8;4
succès;5;7
substance;8;3
stupide;9;3
strict;7;5
stratégie;5;7
sportif;4;6
sport;2;9
spectacle;2;9
salaire;10;2
régler;7;5
référence;11;1
réduire;10;2
richesse;5;6
remplacer;10;2
rapidement;5;7
rajouter;5;7
précisément;11;1
privilège;9;0
pr;2;8
pleurer;3;9
pièce;4;8
pierre;2;10
pia;0;11
percevoir;10;1
patron;7;5
passion;2;10
paquet;7;5
ouverture;7;5
ouvert;5;7
ofs;11;1
nez;2;10
narratif;10;2
mission;3;9
investir;0;12
importance;9;3
harcèlement;8;4
génial;3;9
féliciter;3;9
exercer;5;7
estimer;9;2
emji_visage_très_souriant_aux_yeux_rieurs;1;10
emji_feu;2;9
détriment;6;6
déplaire;9;3
départ;10;2
déconnecter;1;11
double;4;8
dos;5;7
dictateur;7;4
curieux;9;3
crise;4;7
coucher;3;9
contenter;6;6
connait;4;8
concentrer;10;2
comporter;4;8
commerce;7;5
cohérent;9;3
cliché;5;7
cesser;3;7
catholique;10;2
bio;11;1
bin;2;10
balcon;1;11
armer;2;10
approcher;7;5
apparaître;11;1
anonyme;10;2
alcool;4;7
ajouter;11;1
agréable;7;5
agressif;6;6
agresser;0;12
affronter;2;10
affiche;10;2
accessible;6;6
étape;4;7
équité;1;10
énerver;1;10
électeur;8;3
écologie;5;6
çà;4;7
zone;2;8
tiktok;5;6
systématiquement;9;2
suicide;1;10
statut;7;4
sommeil;0;11
slogan;6;5
sensibilité;0;11
secret;0;9
saisir;7;4
sac;0;11
réflexe;6;4
récent;6;5
romand;6;4
retard;8;3
représentant;9;2
rencontrer;1;10
recommander;9;2
pédophilie;10;0
prôner;10;1
préserver;6;5
promotion;4;7
promener;1;10
plateau;2;8
photographe;7;4
personnalité;4;7
pacifique;5;6
organisation;4;5
obligation;1;9
novembre;5;6
no;2;9
neige;3;5
mr;9;2
modifier;7;3
miracle;0;11
ministre;9;2
insupportable;2;8
injuste;5;5
inadmissible;6;5
impact;4;7
immense;5;6
idéal;8;2
honnêteté;8;3
hey;7;4
gouverner;3;8
global;11;0
former;3;8
fondement;11;0
fil;8;3
faible;9;2
exiger;6;5
emji_visage_retenant_ses_larmes;3;7
emji_homme_qui_hausse_les_épaules;2;9
emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire;1;4
détester;2;9
démonstration;8;3
drone;1;10
douteux;11;0
documenter;8;3
dinguerie;1;10
diminuer;4;7
descendre;3;7
coter;4;6
correspondre;10;1
com;2;9
coca;9;2
clavier;1;9
champion;6;5
carrière;1;10
bâtiment;0;10
bien_être;7;4
basique;7;3
avérer;10;1
aveugle;7;4
autoritaire;8;3
auto;2;9
auprès_de;3;8
artificiel;9;1
ancêtre;1;10
adresse;7;4
activité;6;5
absolu;9;2
évidence;7;3
égalité;1;7
écraser;6;4
visiter;6;4
vent;3;6
université;6;4
totalitaire;9;1
tolérant;9;1
toit;0;10
tiers;0;10
symbole;3;6
surprise;7;2
suggérer;9;1
soumettre;4;6
soucier;4;6
sioniste;9;1
second;5;1
scénario;6;4
saint;0;9
réserver;2;8
régulièrement;9;1
référendum;7;3
récolter;1;9
roman;5;5
relativiser;6;4
regard;6;4
rationnel;7;3
racial;9;1
ptn;3;7
présence;3;7
précision;10;0
prononcer;6;4
promettre;8;2
procès;5;5
poche;1;9
persuader;4;6
pauvreté;7;3
option;7;3
opposé;5;5
négocier;6;4
mêler;1;9
ménage;2;7
my;7;3
mtn;0;10
montage;9;0
moin;3;7
modification;6;3
minoritaire;10;0
mdrr;1;9
maître;5;5
matière;3;6
matelas;0;8
marquer;8;2
manifestement;10;0
malin;2;8
majoritaire;8;2
magnifique;3;7
large;5;5
jsp;0;10
joie;1;9
inégalité;8;2
interprétation;8;2
insécurité;4;5
insultant;8;1
impressionnant;10;0
illusion;4;6
héritage;6;4
haineux;10;0
hahaha;3;7
habituer;1;9
habit;5;5
geste;1;9
genevoise;4;6
fumeur;0;9
frustration;5;5
fossé;7;1
fléau;1;9
figure;5;5
familial;10;0
faiblesse;4;6
facilité;2;8
extérieur;2;8
etes;0;9
etais;1;5
espion;8;1
emporter;6;4
emploi;1;9
emojis;4;6
emji_visage_pensif;0;8
emji_visage_avec_les_sourcils_relevés;7;3
emji_homme_avec_la_paume_sur_le_visage_peau_claire;2;6
embêter;3;7
développement;6;4
désormais;2;8
dérive;7;3
dépendre;2;8
dénigrer;7;3
délinquant;5;5
dizaine;5;5
diviser;4;6
diversité;3;7
direction;0;10
cuisine;1;9
crainte;6;4
couteau;0;10
contact;7;3
complotiste;4;3
compatriote;0;10
comparaison;3;6
communiquer;5;5
clown;5;5
clope;0;10
choquant;2;8
cheveu;5;5
cheval;1;8
cff;5;5
catégorie;10;0
carte;1;8
cambrioler;1;8
boîte;1;8
bisou;10;0
assister;5;5
assaut;2;8
arrêt;0;10
arrogance;0;10
appuyer;8;2
annonce;7;3
amuser;1;9
agresseur;3;7
admettre;6;4
abus;7;2
aborder;4;6
élève;2;6
égard;7;2
