moment;50;43;74;567
vidéo;36;94;42;534
etc;4;40;61;547
riche;9;12;11;621
plutôt;7;70;47;591
place;9;30;64;589
premier;21;86;63;515
mot;23;105;63;464
rendre;11;22;99;552
appeler;7;190;77;399
meilleur;127;69;18;453
jouer;109;76;23;446
école;34;56;18;540
niveau;6;27;15;596
part;8;47;67;545
genre;16;50;34;551
politique;5;5;114;490
palestinien;4;3;573;28
emji_drapeau_suisse;262;32;28;174
sûr;12;62;49;511
israël;1;0;561;30
importer;2;44;55;519
dernier;78;58;67;423
continuer;20;15;154;433
emji_pouce_vers_le_haut;348;32;8;112
famille;41;35;67;464
lire;5;37;36;523
apprendre;12;31;19;530
emji_visage_en_pleine_réflexion;6;80;40;365
exemple;19;19;47;506
compte;6;24;51;505
genève;11;87;27;431
sujet;6;16;26;535
manquer;36;60;18;472
pauvre;9;63;35;466
cause;2;19;96;451
perdre;16;33;45;476
partie;10;54;60;448
histoire;21;35;85;427
sortir;7;57;49;470
fin;21;70;63;425
société;8;6;28;523
entendre;29;111;39;392
idée;18;61;23;473
cher;13;39;12;485
oublier;13;66;67;418
rts;34;28;79;412
manger;5;105;5;405
respect;94;5;47;400
emji_visage_souriant_avec_yeux_rieurs;169;67;12;280
paix;100;11;294;107
permettre;6;18;46;469
malheureusement;10;15;45;481
écrire;7;36;31;459
gros;11;78;24;423
parent;11;51;6;444
revenir;16;45;25;435
finir;11;43;49;431
super;92;92;16;331
côté;6;68;47;415
social;5;4;26;483
emji_visage_roulant_des_yeux;4;163;32;270
population;0;2;122;401
peuple;7;4;255;243
heure;33;49;32;375
gauche;5;25;65;410
espérer;38;35;43;407
palestine;18;1;295;128
mort;7;42;153;290
pareil;29;123;14;351
nom;11;68;47;360
dieu;68;56;16;352
commencer;5;35;85;380
attendre;10;55;63;387
tuer;5;24;215;245
servir;5;73;58;367
faux;2;29;53;416
hamas;1;4;429;16
lieu;0;20;63;415
tête;13;135;22;317
moyen;2;27;71;386
emji_visage_avec_des_étoiles_à_la_place_des_yeux;322;13;0;36
simple;21;25;30;407
violence;2;2;110;331
triste;25;19;24;411
aider;2;5;49;409
simplement;14;12;38;412
classe;35;38;4;386
système;1;8;18;431
prix;4;16;46;377
chat;34;49;4;327
manifestation;0;3;333;99
accent;84;300;1;51
vieux;21;126;22;288
droite;0;8;66;362
public;1;17;57;371
fille;28;78;7;338
montrer;7;19;61;367
ville;9;15;37;367
pire;5;54;49;314
entreprise;0;5;19;387
emji_visage_souriant_aux_yeux_rieurs;54;242;4;110
impôt;0;3;9;402
salaire;0;3;2;405
loi;2;7;95;320
nouveau;9;17;45;366
emji_visage_boudeur;5;50;61;134
créer;7;11;44;368
répondre;5;22;19;381
normal;7;22;19;375
chercher;4;17;37;370
maison;9;73;23;313
seulement;9;29;46;346
retrouver;43;39;24;320
façon;20;25;26;350
article;3;9;47;349
blanc;2;81;34;269
acheter;6;36;25;337
essayer;0;27;40;348
rapport;2;23;42;343
jeu;75;30;13;278
emji_étincelles;237;8;4;52
manifester;1;8;282;95
réponse;15;24;20;343
rappeler;45;57;48;262
propre;2;60;33;309
mauvais;2;20;18;354
gaza;2;2;355;31
armée;2;7;168;213
exactement;30;36;28;317
soutenir;5;2;195;189
préférer;15;61;26;305
poser;3;25;17;356
incroyable;125;51;15;215
respecter;3;3;129;256
service;6;14;23;337
justement;2;14;38;343
eau;3;105;39;227
écouter;29;38;12;315
voiture;8;31;6;328
santé;10;8;9;360
garder;10;32;19;330
journée;25;46;8;301
sembler;3;18;40;331
mois;3;19;14;331
fou;19;55;29;282
ami;36;26;20;294
coeur;96;30;20;235
défendre;1;8;150;214
valoir;19;66;21;275
reportage;137;50;9;188
mdr;3;145;32;203
europe;3;19;107;245
réalité;6;5;36;332
plaisir;43;31;8;299
heureux;48;21;10;294
terre;7;14;107;237
bidet;17;310;0;21
air;17;59;13;285
foutre;5;42;53;274
agir;0;3;85;282
possible;6;17;32;310
manière;5;6;34;324
gagner;4;16;14;321
truc;8;54;13;293
ouvrir;3;20;37;301
trump;5;16;181;154
expliquer;2;28;39;295
oeil;22;30;40;268
canton;2;34;6;293
bas;11;28;37;279
génération;14;36;7;295
protéger;6;9;99;237
interdire;2;10;46;284
honte;4;16;51;280
gouvernement;1;6;197;147
couper;11;44;8;282
situation;0;3;62;288
liberté;11;9;52;259
israélien;2;3;324;10
heureusement;8;88;13;244
avis;4;9;26;307
mec;12;94;20;224
génocide;0;1;314;24
père;17;66;3;254
âge;25;28;4;287
absolument;20;19;29;280
hiver;34;223;0;72
reconnaître;12;39;141;144
imaginer;5;40;16;281
cours;10;29;32;262
rire;33;173;8;112
langue;8;27;7;259
choix;5;12;19;294
également;8;18;36;273
assurance;0;2;3;310
peur;3;21;25;281
équipe;18;15;2;261
terme;1;20;40;255
rue;3;13;59;247
mère;16;61;2;240
génial;208;25;2;94
aide;2;5;73;242
otage;5;4;282;11
solution;3;12;37;257
emji_visage_qui_hurle_de_peur;4;144;8;37
chance;35;17;13;253
archive;121;34;5;161
important;5;6;25;284
base;7;16;23;272
recevoir;8;14;29;258
image;21;11;39;244
main;6;52;29;218
occuper;5;7;50;244
haut;5;48;14;243
argument;3;12;22;264
faute;0;11;19;273
début;10;47;25;228
extrême;0;8;54;235
tomber;11;28;20;246
suivre;7;10;40;248
naître;10;58;22;215
effet;5;19;11;265
étude;0;8;3;283
justice;10;4;150;133
long;9;18;17;255
augmenter;0;5;10;272
étranger;1;5;27;258
partager;61;7;21;211
semaine;7;13;16;252
contraire;4;16;35;244
facile;2;20;18;257
sécurité;0;6;53;231
policier;3;8;89;181
maladie;2;3;1;282
nourrir;8;8;11;256
lausanne;17;33;14;223
raciste;1;11;17;247
dur;4;16;21;246
journaliste;14;27;55;182
mode;8;57;13;204
envie;4;26;7;247
actuel;5;9;23;251
frontalier;1;14;4;247
choisir;4;15;19;243
mériter;22;6;40;212
clairement;2;19;38;223
nombre;1;3;39;229
différence;2;8;18;253
groupe;5;13;90;157
franchement;6;28;14;235
amour;54;12;8;199
train;0;20;30;226
laver;3;230;4;28
suffire;2;15;30;234
effectivement;4;40;25;213
ancien;28;25;13;213
éviter;0;20;23;232
peine;1;12;30;234
emji_visage_avec_des_symboles_dans_la_bouche;0;59;6;46
risque;0;10;17;241
meme;1;34;19;213
emji_visage_retenant_ses_larmes;164;9;2;56
renard;36;6;2;222
bref;1;11;22;243
majorité;1;3;35;236
face;1;19;54;189
battre;2;18;18;225
traiter;2;12;51;206
noir;5;36;24;194
nature;31;7;6;219
intéressant;28;8;6;233
excellent;69;67;6;130
complètement;10;20;33;210
toucher;11;10;16;232
tenir;2;17;41;208
remettre;5;9;17;236
propos;9;4;21;237
joli;66;35;8;152
courage;80;14;26;148
caisse;3;4;5;239
baisser;0;5;2;253
victime;6;4;73;182
nouvelle;18;20;17;211
touchant;206;3;2;60
info;5;21;33;207
plaindre;0;9;15;240
emji_coeur_cartes;149;3;0;12
dimanche;15;53;2;175
voter;4;4;18;231
détruire;0;4;71;186
civil;0;1;193;61
éducation;5;9;8;235
international;3;4;191;57
feu;3;21;116;120
valeur;9;4;33;215
réseau;6;5;23;226
terroriste;0;0;232;10
souhaiter;29;7;17;205
exprimer;16;4;17;211
métier;10;5;2;225
marcher;4;24;30;201
intérêt;1;4;46;198
porter;1;29;13;209
porte;12;30;23;191
pied;5;80;9;150
accepter;3;8;34;209
égalité;2;6;2;226
corps;2;22;37;175
humanité;14;1;70;165
difficile;2;14;15;224
emji_visage_souriant_avec_yeux_plissés;16;132;3;33
type;6;24;17;207
gars;10;70;8;161
vérité;11;17;18;200
profiter;5;9;18;216
preuve;0;7;31;204
mignon;175;9;2;65
libre;6;8;31;201
enfance;127;25;3;95
source;6;5;27;196
logique;3;10;25;207
emji_drapeau_territoires_palestiniens;47;0;37;16
totalement;5;10;20;215
sûrement;3;20;21;202
route;3;12;11;214
franc;6;34;4;179
envoyer;3;21;37;188
culture;3;7;13;218
offrir;10;6;13;208
voler;2;6;52;174
suite;5;23;34;183
initiative;8;2;12;214
but;3;7;43;181
représenter;7;3;38;181
pratique;4;85;12;133
toilette;0;194;5;24
réfléchir;3;3;6;227
noël;46;27;3;147
mourir;9;30;20;169
emji_chat_souriant_aux_yeux_en_coeurs;117;0;0;10
concerner;1;6;21;204
casser;1;12;84;138
grave;6;21;35;174
haine;1;4;73;152
garçon;42;18;0;170
vendre;3;20;25;182
drôle;5;114;9;102
allemand;0;47;10;150
réel;5;9;16;197
racisme;1;4;14;196
obliger;1;21;13;195
européen;1;6;66;151
arme;1;2;122;93
rentrer;0;17;17;194
information;5;10;39;168
discours;5;9;24;191
uniquement;0;3;30;194
emji_visage_envoyant_un_bisou;53;34;14;101
content;14;25;18;170
adulte;5;8;4;207
voisin;7;28;20;171
taxe;2;3;3;197
bonheur;73;20;3;125
résultat;4;1;10;204
ultra;2;8;8;191
emji_mains_en_prière_peau_claire;117;10;3;56
différent;2;17;17;184
poste;1;9;5;195
ia;0;7;2;196
cadeau;12;5;2;183
média;0;2;62;154
fonctionner;1;7;9;201
doute;10;12;18;182
clair;7;21;26;169
citoyen;0;0;50;165
fermer;1;19;20;179
empêcher;0;3;28;186
top;35;52;4;120
sérieux;5;32;12;170
sport;10;14;3;184
froid;14;133;15;51
qualité;3;7;1;205
prochain;7;26;15;169
gentil;29;14;14;154
crime;0;0;178;24
minimum;0;5;11;198
israel;0;1;191;6
naturel;37;3;6;164
fond;5;19;10;180
emji_visage_souriant_avec_une_larme;64;26;6;93
évidemment;2;16;22;175
voix;38;40;23;110
manifestant;1;2;179;24
taxer;0;0;0;193
lol;5;59;16;130
livre;6;5;11;184
chiffre;0;10;18;175
revoir;49;25;12;122
physique;3;2;4;198
perso;0;63;2;149
unir;20;2;82;96
tourner;3;11;6;190
règle;1;12;14;182
entier;2;8;33;169
sauver;3;13;15;173
emji_visage_de_clown;0;21;23;106
mondial;0;5;30;167
habiter;3;38;8;157
emji_coeur_brisé;103;10;19;28
cest;6;26;20;139
photo;14;27;15;148
esprit;8;10;10;176
emji_visage_très_souriant_aux_yeux_rieurs;55;40;6;87
subir;1;3;55;141
produit;0;3;2;185
merveilleux;132;6;1;65
juif;0;1;167;14
blague;3;83;25;94
économie;1;2;3;197
svp;11;33;19;143
milliard;1;5;17;162
cacher;2;11;62;123
national;13;7;15;166
bout;3;28;17;153
bcp;6;18;20;152
étonner;5;15;10;173
produire;0;8;9;183
fortune;0;4;4;182
soir;10;47;9;132
moyenne;0;1;1;185
emji_deux_coeurs;85;3;0;22
économique;0;1;29;164
âme;98;5;7;88
parole;22;8;35;131
emji_biceps_contracté;89;3;9;37
prouver;2;5;27;155
fédéral;0;2;48;141
bosser;0;13;0;179
bonjour;5;20;11;162
personnel;1;5;5;177
emji_ok;85;22;7;63
élève;4;5;0;176
refuser;1;6;47;142
privé;1;7;10;168
italien;9;95;5;71
débat;0;7;14;170
élastique;62;19;1;104
retour;13;25;14;141
emji_visage_qui_fait_un_câlin;72;33;0;69
vivant;12;5;14;159
tirer;2;20;34;136
emji_visage_souriant;38;44;4;99
adorable;125;6;1;59
soutien;17;0;106;68
oser;3;16;19;151
énergie;8;6;2;157
moitié;1;17;13;149
etait;13;21;13;136
chaud;3;123;5;57
arabe;0;13;114;49
soin;8;3;13;162
financer;0;4;47;134
phrase;6;20;7;153
forme;5;9;13;159
démocratie;1;3;103;71
douche;0;124;0;51
nombreux;1;5;21;161
fait;0;2;24;157
emji_renard;106;2;0;23
banque;1;7;14;148
mesure;0;3;27;156
udc;3;11;9;156
total;4;6;47;127
lien;3;5;18;159
couple;5;5;4;154
changement;1;8;6;164
user;1;2;66;117
région;3;26;25;127
retourner;9;13;26;137
responsable;0;1;37;142
général;3;11;11;160
ensemble;8;10;19;148
décider;0;0;29;151
condition;2;1;23;152
endroit;4;8;9;153
beauté;83;9;0;90
origine;3;15;13;151
neige;14;92;2;64
forcément;1;6;6;164
coûter;2;7;3;161
autoriser;0;3;124;50
prison;1;4;109;63
musulman;1;15;126;28
jeunesse;29;20;0;130
compter;5;6;16;153
américain;2;9;36;130
pro;1;7;104;61
millier;0;1;74;102
ordre;2;1;70;104
intéresser;4;7;14;155
gamin;8;27;3;142
capable;1;6;9;161
proposer;3;6;14;150
prime;2;2;7;160
impression;2;8;4;166
final;2;8;7;158
emji_visage_avec_un_léger_sourire;15;16;20;122
dangereux;1;7;15;152
comparer;3;5;17;150
client;0;29;2;138
renseigner;0;8;32;138
proche;8;6;12;149
coût;0;0;3;172
charger;0;2;17;149
marché;1;7;3;160
horreur;1;78;26;69
date;4;20;11;141
chien;2;19;5;139
réussir;2;4;13;156
georges;49;25;2;86
commettre;0;1;131;43
emji_visage_avec_un_sourire_malin;7;47;16;80
imposer;0;4;17;152
évoluer;0;9;1;160
ridicule;1;19;12;137
planète;2;6;12;150
massacre;2;1;104;13
limite;1;9;6;152
film;16;32;6;115
prof;0;31;0;131
participer;2;3;36;130
obligatoire;2;13;6;146
emploi;0;2;0;163
réduire;0;2;6;158
message;6;5;15;143
emji_colombe;120;0;9;13
témoignage;97;1;8;64
titre;4;5;17;142
souci;2;10;10;145
militaire;0;0;61;105
disparaître;5;10;6;144
choquer;1;23;9;135
émission;16;12;1;132
p;13;64;12;72
matin;4;29;2;133
maman;17;31;2;114
internet;2;10;4;150
erreur;0;6;10;149
certainement;3;17;14;133
pleurer;8;48;16;93
fête;48;17;5;91
considérer;1;4;22;139
accueillir;1;4;41;110
sympa;22;21;4;120
italie;5;72;11;78
fils;10;41;5;105
fier;32;18;9;103
téléphone;6;14;0;144
match;6;7;2;146
projet;8;4;10;136
pain;1;20;1;117
calcul;2;6;3;151
mental;2;2;1;154
intelligent;22;0;2;138
expression;4;16;10;130
climatique;0;4;2;149
bientôt;7;13;11;130
attaquer;0;2;61;96
retraite;10;11;1;137
pensée;17;14;5;127
monter;6;16;13;126
justifier;0;0;55;105
déranger;1;10;15;131
apporter;8;7;15;131
opinion;1;2;19;138
copain;21;25;6;101
conscience;2;0;15;141
plaire;8;13;11;126
finalement;6;15;10;129
courir;3;15;7;127
commun;2;16;7;132
fumer;2;27;3;118
etre;5;9;11;131
emji_visage_soulagé;21;31;1;73
emji_notes_de_musique;78;3;0;8
course;2;3;2;141
emji_coeur_blanc;111;3;2;10
rouler;6;19;5;121
prêt;6;21;10;118
courant;1;19;22;113
actuellement;0;5;15;138
emji_yeux;10;77;4;47
emji_visage_avec_une_main_sur_la_bouche;6;98;0;26
compliqué;1;15;13;127
boulot;0;16;7;131
atteindre;2;1;13;139
acte;2;1;66;84
sud;0;10;18;121
responsabilité;4;1;19;129
juger;2;2;24;121
emji_visage_qui_rougit;4;64;8;41
emji_mains_en_prière_peau_moyennement_claire;109;3;0;21
carte;7;21;9;109
assurer;3;2;10;139
violent;1;3;37;114
sacré;27;45;7;74
rêve;23;26;9;94
direct;1;16;19;116
consommation;1;3;1;144
action;5;1;42;100
vacance;6;31;1;112
présenter;2;6;18;127
musique;7;25;3;109
désolé;0;32;11;109
décision;1;1;24;126
critiquer;1;4;18;128
gérer;0;3;16;132
emji_pouce_vers_le_haut_peau_claire;44;35;8;45
bloquer;1;3;31;114
utile;3;14;12;122
ressembler;5;55;10;79
nuit;4;18;13;115
emji_visage_qui_tire_la_langue_et_fait_un_clin_d_oeil;17;83;4;32
danger;0;1;29;117
criminel;0;1;104;39
chrétien;1;3;104;30
manif;0;1;112;30
habitude;4;8;12;126
dépendre;1;11;4;130
vol;0;8;13;123
ps;2;38;15;93
lier;1;1;13;133
inventer;0;47;7;96
employé;0;3;2;143
dépasser;1;5;7;135
assumer;1;9;23;113
lac;9;90;0;30
frais;2;19;7;115
cesser;1;2;105;37
cerveau;1;15;8;119
bête;4;12;5;117
zone;0;5;19;114
quitter;5;6;15;118
enlever;0;21;14;108
effort;0;4;4;140
couleur;5;29;2;109
cool;29;15;6;97
président;7;9;77;49
leçon;41;6;6;92
emji_visage_festif;52;10;3;26
directement;0;4;25;113
critique;0;6;15;123
énorme;7;16;3;119
vélo;2;10;1;116
vote;5;4;15;116
rare;12;10;3;118
raconter;1;11;14;119
papier;2;62;5;70
héritage;2;5;1;130
emji_visage_pensif;16;7;6;102
billet;7;5;2;123
affaire;1;10;22;109
ya;1;25;6;110
sauvage;2;4;7;128
passage;3;24;8;108
foot;3;13;2;117
emji_visage_avec_lunettes_de_soleil;72;14;4;38
doigt;4;19;5;115
vaudois;12;95;1;34
remarquer;2;13;5;123
impossible;1;19;11;113
essentiel;5;4;13;120
cheveu;4;59;4;73
avance;5;10;16;111
principe;0;3;15;124
loyer;0;2;1;136
gosse;6;12;2;120
free;11;4;32;17
scientifique;1;0;0;128
marier;5;43;12;79
découvrir;15;10;6;109
village;6;18;14;100
tour;3;10;15;109
nécessaire;1;3;10;126
conflit;0;0;63;74
augmentation;0;3;2;125
transport;0;4;0;133
post;5;4;11;116
plan;1;11;57;60
inutile;0;2;14;124
emji_visage_souriant_avec_auréole;42;22;3;40
emji_tête_de_fou;9;81;5;31
dénoncer;0;0;70;65
soigner;5;1;16;109
frontière;0;7;28;102
fameux;4;40;17;77
emji_applaudissements_peau_moyennement_claire;53;1;2;11
afrique;0;8;24;100
voie;1;3;7;121
soleil;9;40;4;79
siècle;3;10;22;99
pousser;1;3;9;121
mentalité;10;8;6;113
engager;1;5;10;116
campagne;2;7;3;121
autorité;0;1;76;58
élevé;2;3;1;130
mouvement;2;4;42;82
libérer;1;1;96;34
jean;4;75;0;50
degré;0;47;1;84
conseil;1;10;12;110
bouger;2;11;10;112
appliquer;1;3;15;118
réflexion;7;6;4;118
nourriture;2;4;13;115
gratuit;0;7;4;119
éduquer;4;3;6;117
présent;3;7;10;113
magasin;1;4;2;125
inquiéter;1;11;17;105
emji_applaudissements_peau_claire;50;1;2;21
caissier;0;6;1;116
accès;0;2;10;116
polluer;0;7;4;115
plastique;2;25;0;100
malade;1;9;6;114
emji_trèfle_à_quatre_feuilles;87;2;0;13
emji_singe_ne_rien_voir;5;65;5;15
conséquence;0;0;28;104
chf;1;4;3;107
bizarre;1;23;21;87
apparemment;0;16;8;109
réellement;2;3;15;110
reposer;56;2;10;65
honteux;1;7;40;82
excuser;1;3;24;104
emji_mains_qui_forment_un_coeur;83;5;3;18
condamner;0;2;59;70
supporter;1;8;21;99
adapter;0;3;2;124
supprimer;2;5;3;117
rôle;2;2;22;104
perte;1;2;5;119
peau;2;13;2;105
onu;0;1;100;24
goût;3;22;4;100
genocide;0;1;113;10
gauchiste;1;13;17;97
emji_visage_grimaçant;1;70;2;43
emji_rose;91;0;0;4
emji_coeur_étincelant;65;0;1;12
bande;4;20;81;22
accident;0;1;3;119
sauter;11;16;4;92
sac;2;41;3;75
milieu;5;13;8;98
illégal;0;2;84;36
attaque;0;4;65;58
table;0;13;0;113
sioniste;2;4;107;9
probablement;1;3;10;112
médecin;1;3;9;106
féminin;4;6;1;108
conseiller;0;7;23;95
vaud;3;20;0;100
répéter;1;5;14;102
recherche;2;5;5;114
période;10;20;4;88
hôpital;0;3;21;103
emji_visage_qui_regarde_entre_ses_doigts;5;80;4;25
drogue;0;3;13;109
dos;1;25;8;89
contrôle;0;0;24;98
comportement;0;1;12;113
bain;5;98;1;17
sorte;1;3;11;111
régime;0;1;32;76
paraître;2;6;5;113
jeter;0;10;8;107
informer;0;1;20;101
i;41;26;13;42
gueule;2;43;7;73
chou;86;7;5;28
remplir;9;6;10;97
légal;0;2;44;76
intelligence;15;1;4;103
connaissance;4;4;2;115
confirmer;6;16;15;89
boire;2;42;3;76
unique;2;2;3;115
taux;0;1;1;118
mari;3;25;2;90
jurer;3;62;2;55
futur;3;5;5;111
emji_tête_à_l;6;13;5;94
construire;1;9;17;97
art;4;7;12;90
pur;11;14;4;95
objet;2;5;9;103
climat;0;2;4;112
professionnel;3;3;4;112
notamment;0;4;20;98
méchant;0;5;13;97
frère;3;14;23;81
expérience;8;3;3;107
connerie;1;4;5;111
combat;3;5;17;96
émouvant;100;2;1;17
wesh;1;22;1;84
remplacer;1;8;2;111
parfaire;9;28;3;81
minute;3;9;6;99
détester;3;61;12;42
contrairement;1;7;18;94
centre;0;1;4;111
avancer;3;2;6;107
wow;33;13;6;67
ukraine;4;0;82;26
montagne;10;10;3;95
espèce;1;6;4;105
doux;27;19;2;73
1er;7;27;7;74
voyage;16;3;6;91
style;10;35;2;70
religion;1;2;27;87
local;0;4;6;109
définition;3;5;25;86
café;3;21;2;85
richesse;1;0;5;110
protection;0;2;17;95
poule;5;9;1;102
habiller;1;22;4;86
emji_visage_qui_vomit;0;60;6;36
emji_visage_de_geek;7;37;7;55
bois;13;28;2;71
avion;0;3;2;109
visiblement;0;15;4;99
visage;10;7;41;53
tromper;1;6;9;97
simplicité;51;3;2;60
ligne;2;11;12;91
consommer;0;4;1;112
acteur;39;8;8;58
territoire;0;1;57;53
patron;4;2;3;107
insulter;1;5;6;98
balle;2;15;30;66
avantage;0;3;3;107
anglais;0;14;12;85
étonnant;4;7;15;88
rouge;1;28;7;75
organiser;2;6;50;57
nord;1;26;16;66
langage;5;5;4;97
lancer;1;12;26;75
h;4;15;7;83
complice;2;3;98;9
obtenir;0;0;8;106
neutre;0;3;65;43
ménage;0;10;3;96
innocent;3;4;78;27
hygiène;1;74;0;35
vocabulaire;7;11;3;91
souffrir;0;6;11;95
salle;0;74;1;36
habitant;1;3;13;94
espace;0;1;7;101
développer;1;2;5;103
reprendre;3;10;30;70
quotidien;0;3;11;97
prévoir;1;2;16;91
méthode;0;3;8;90
milliardaire;0;0;4;103
emji_visage_souriant_avec_de_grands_yeux;49;11;1;36
constater;0;2;11;100
statistique;0;2;2;106
relever;2;2;7;100
plaque;4;5;1;92
mentionner;2;0;18;91
largement;2;5;14;91
investir;1;0;4;103
genevois;3;26;3;75
budget;0;2;3;103
vision;2;4;6;98
tristesse;11;4;5;91
taper;1;12;9;87
sagesse;84;2;0;25
octobre;0;3;79;25
jésus;10;15;9;69
installer;3;37;11;56
fromage;5;55;0;42
euro;1;6;2;100
arbre;10;5;5;83
vêtement;1;11;1;89
site;2;5;7;92
immigration;0;3;9;91
dormir;6;32;2;66
chemin;5;4;4;96
chanson;20;25;2;59
énormément;2;3;3;101
socialiste;0;4;9;86
joyeux;55;7;2;40
inviter;1;7;19;81
avenir;3;2;6;96
viser;0;2;20;82
seconde;4;11;13;79
science;0;3;0;97
personnellement;2;8;0;98
pari;2;16;7;80
machine;2;11;4;87
emji_visage_avec_fumée_sortant_des_narines;1;25;5;49
correctement;0;4;4;99
commenter;0;9;6;92
bébé;3;7;11;80
réveiller;2;10;11;84
rigoler;1;36;6;61
nationalité;0;3;3;97
interview;23;11;6;67
décennie;1;1;27;76
chine;1;4;26;73
impact;0;1;4;101
emji_étoile_brillante;59;0;0;7
emji_visage_avec_un_monocle;4;28;8;61
centaine;0;1;36;66
bêtise;0;5;5;92
amuser;14;14;5;73
saison;9;52;4;37
regard;25;3;9;68
politicien;1;3;15;85
féministe;1;8;5;83
frapper;0;2;32;68
dépenser;0;6;3;93
tranquille;2;7;5;89
the;38;11;8;37
soeur;15;12;6;66
saint;7;18;7;51
prisonnier;0;0;92;7
pote;2;27;16;56
membre;1;2;32;62
horrible;0;13;13;77
contrôler;1;2;27;72
confondre;0;2;15;85
confiance;1;1;18;82
terminer;1;13;7;82
ski;10;26;1;62
russie;1;1;87;12
roi;16;26;9;50
priorité;1;2;2;95
job;3;0;4;91
hyper;7;13;2;80
financier;1;0;15;86
déplacer;0;5;8;88
brésil;6;6;24;62
appartenir;2;2;14;82
ajouter;1;7;5;88
activité;1;0;3;94
soudan;1;0;90;8
respectueux;8;3;7;83
obligation;0;1;13;84
matériel;2;0;20;76
lumière;9;3;7;80
humour;7;32;5;55
cul;0;69;5;27
contexte;0;5;12;82
camp;3;8;36;52
bus;1;9;3;85
objectif;0;0;27;72
mener;0;4;19;78
formation;0;0;1;97
fiscal;0;0;0;98
etat;0;1;44;52
enseignant;1;2;1;94
domaine;0;1;4;92
crier;0;1;22;77
commerce;1;0;10;89
training;0;13;0;75
réagir;0;1;11;84
parfaitement;6;4;6;84
papa;12;26;3;58
dingue;4;10;8;77
crise;0;1;11;86
continent;0;1;4;83
autorisation;0;0;67;26
terrain;1;1;10;84
retenir;2;8;14;75
new;5;10;6;72
nan;0;24;6;63
marre;0;6;25;68
inverse;0;3;2;93
chaleur;5;43;0;47
cadre;1;3;15;80
boîte;0;13;0;82
artiste;12;2;0;77
arranger;0;8;9;79
apprentissage;0;4;0;92
âgé;1;7;6;80
viande;0;3;0;89
extrêmement;4;1;4;89
emji_tête_qui_explose;1;28;1;43
emji_mains_qui_forment_un_coeur_peau_claire;55;4;1;20
emji_drapeau_israël;19;2;49;1
berner;1;6;25;63
bel;22;16;12;48
volonté;3;1;17;74
sortie;0;14;11;71
sol;0;4;10;77
romand;2;16;2;75
ramener;3;9;8;76
poche;2;13;4;78
pacifique;0;2;69;22
marque;1;28;1;63
fondue;5;71;0;16
emji_visage_triste_mais_soulagé;16;6;0;38
double;5;7;4;79
champion;13;12;5;63
cash;1;1;0;80
capitalisme;0;6;7;84
apprécier;4;5;3;82
alcool;1;5;2;84
affirmer;0;1;26;68
émotion;21;1;4;70
vide;0;6;1;86
vert;5;18;5;66
travers;1;2;20;73
stop;4;9;17;53
ressource;0;0;16;80
purée;10;52;2;31
organisation;0;0;44;45
